event_id,timestamp,username,event_type,location,ip_address,failed_attempts,data_transferred_mb,privileged_account,risk_score,risk_level
8301,2026-09-07 13:51:06.990451,finance01,Password Reset,California,10.0.0.15,0,0,False,20,Low
8302,2026-09-07 11:32:06.990451,finance01,Password Reset,Texas,192.168.1.30,0,0,False,20,Low
8303,2026-09-10 11:53:06.990451,admin01,Data Transfer,Connecticut,192.168.1.10,0,3844,True,65,High
8304,2026-09-01 15:48:06.990451,employee01,Privilege Change,New Jersey,192.168.1.10,0,0,False,30,Medium
8305,2026-08-25 08:15:06.990451,developer01,Successful Login,New York,10.0.0.25,0,0,False,0,Low
8306,2026-09-11 01:50:06.990451,employee01,Successful Login,Texas,10.0.0.25,0,0,False,10,Low
8307,2026-09-03 21:20:06.990451,analyst01,Failed Login,New Jersey,192.168.1.20,9,0,False,40,Medium
8308,2026-09-06 22:22:06.990451,employee01,Privilege Change,New Jersey,172.16.0.10,0,0,False,30,Medium
8309,2026-08-29 14:21:06.990451,admin01,Data Transfer,California,192.168.1.30,0,4287,True,85,Critical
8310,2026-08-23 04:34:06.990451,finance01,Data Transfer,California,10.0.0.15,0,3356,False,50,Medium
8311,2026-08-28 03:20:06.990451,developer01,Privilege Change,California,10.0.0.15,0,0,False,40,Medium
8312,2026-08-16 08:33:06.990451,employee03,File Access,Chicago,172.16.0.10,0,0,False,5,Low
8313,2026-09-12 22:45:06.990451,trader01,File Access,Connecticut,192.168.1.30,0,0,False,5,Low
8314,2026-08-24 09:27:06.990451,employee01,File Access,New York,10.0.0.25,0,0,False,5,Low
8315,2026-08-22 19:41:06.990451,admin01,Password Reset,Texas,10.0.0.15,0,0,True,45,Medium
8316,2026-08-30 21:18:06.990451,developer01,Privilege Change,New Jersey,172.16.0.10,0,0,False,30,Medium
8317,2026-08-18 21:40:06.990451,employee01,File Access,California,192.168.1.20,0,0,False,15,Low
8318,2026-09-11 07:02:06.990451,developer01,File Access,New York,192.168.1.20,0,0,False,5,Low
8319,2026-08-22 04:29:06.990451,employee01,Successful Login,California,192.168.1.10,0,0,False,10,Low
8320,2026-08-18 05:52:06.990451,admin01,Password Reset,London,192.168.1.20,0,0,True,45,Medium
8321,2026-08-26 12:54:06.990451,employee03,Privilege Change,New Jersey,192.168.1.10,0,0,False,30,Medium
8322,2026-09-14 14:10:06.990451,employee01,Password Reset,Chicago,172.16.0.10,0,0,False,10,Low
8323,2026-09-12 19:35:06.990451,developer01,Privilege Change,Connecticut,192.168.1.10,0,0,False,30,Medium
8324,2026-08-30 23:28:06.990451,employee03,File Access,New Jersey,192.168.1.20,0,0,False,5,Low
8325,2026-09-11 00:25:06.990451,developer01,Privilege Change,New Jersey,192.168.1.10,0,0,False,30,Medium
8326,2026-09-04 23:05:06.990451,developer01,Successful Login,London,172.16.0.10,0,0,False,10,Low
8327,2026-08-19 12:49:06.990451,developer01,Password Reset,New York,10.0.0.15,0,0,False,10,Low
8328,2026-08-19 18:14:06.990451,employee02,Privilege Change,New York,10.0.0.25,0,0,False,30,Medium
8329,2026-09-09 13:48:06.990451,admin01,Password Reset,California,172.16.0.10,0,0,True,45,Medium
8330,2026-09-09 04:16:06.990451,finance01,File Access,Chicago,10.0.0.15,0,0,False,5,Low
8331,2026-08-31 16:52:06.990451,employee03,Failed Login,California,172.16.0.10,10,0,False,50,Medium
8332,2026-08-25 17:16:06.990451,developer01,Privilege Change,California,192.168.1.20,0,0,False,40,Medium
8333,2026-08-30 20:37:06.990451,finance01,Data Transfer,Chicago,192.168.1.30,0,4171,False,50,Medium
8334,2026-09-08 05:44:06.990451,developer01,Data Transfer,London,10.0.0.25,0,2868,False,35,Medium
8335,2026-09-03 04:10:06.990451,analyst01,Privilege Change,New Jersey,172.16.0.10,0,0,False,30,Medium
8336,2026-09-07 22:06:06.990451,analyst01,Failed Login,New York,172.16.0.10,9,0,False,40,Medium
8337,2026-09-04 08:08:06.990451,admin01,Privilege Change,New York,192.168.1.10,0,0,True,55,Medium
8338,2026-09-05 20:27:06.990451,employee03,Password Reset,Chicago,192.168.1.20,0,0,False,10,Low
8339,2026-08-20 16:43:06.990451,developer01,Password Reset,Texas,172.16.0.10,0,0,False,20,Low
8340,2026-08-28 02:53:06.990451,developer01,Data Transfer,New Jersey,10.0.0.15,0,3527,False,40,Medium
8341,2026-08-29 15:24:06.990451,employee03,File Access,New York,10.0.0.25,0,0,False,5,Low
8342,2026-09-13 15:30:06.990451,finance01,Data Transfer,Chicago,10.0.0.25,0,999,False,0,Low
8343,2026-08-23 14:39:06.990451,developer01,Failed Login,London,10.0.0.15,2,0,False,10,Low
8344,2026-08-17 21:25:06.990451,finance01,File Access,Chicago,172.16.0.10,0,0,False,5,Low
8345,2026-08-27 06:07:06.990451,trader01,Password Reset,Texas,192.168.1.30,0,0,False,20,Low
8346,2026-08-18 04:12:06.990451,analyst01,File Access,Texas,192.168.1.20,0,0,False,15,Low
8347,2026-09-12 04:02:06.990451,employee01,Password Reset,New York,172.16.0.10,0,0,False,10,Low
8348,2026-09-07 09:31:06.990451,employee03,Password Reset,New Jersey,192.168.1.20,0,0,False,10,Low
8349,2026-08-28 10:04:06.990451,trader01,Data Transfer,Chicago,10.0.0.15,0,2697,False,25,Low
8350,2026-09-14 03:40:06.990451,analyst01,Failed Login,Chicago,172.16.0.10,2,0,False,0,Low
8351,2026-09-12 17:41:06.990451,employee02,Data Transfer,New Jersey,10.0.0.15,0,4261,False,50,Medium
8352,2026-09-02 23:42:06.990451,employee03,Data Transfer,London,192.168.1.10,0,3189,False,50,Medium
8353,2026-08-22 12:05:06.990451,employee03,Password Reset,Connecticut,192.168.1.30,0,0,False,10,Low
8354,2026-09-11 12:07:06.990451,finance01,File Access,California,192.168.1.10,0,0,False,15,Low
8355,2026-09-03 00:27:06.990451,trader01,Privilege Change,Connecticut,10.0.0.15,0,0,False,30,Medium
8356,2026-08-18 12:29:06.990451,employee03,Data Transfer,California,172.16.0.10,0,4941,False,60,High
8357,2026-09-05 18:58:06.990451,trader01,Data Transfer,New York,192.168.1.30,0,4909,False,50,Medium
8358,2026-09-04 09:49:06.990451,finance01,Privilege Change,California,10.0.0.15,0,0,False,40,Medium
8359,2026-09-03 12:42:06.990451,employee01,Data Transfer,New Jersey,192.168.1.10,0,1357,False,25,Low
8360,2026-08-20 02:35:06.990451,employee03,Password Reset,New York,10.0.0.15,0,0,False,10,Low
8361,2026-08-26 04:54:06.990451,employee03,Data Transfer,New Jersey,192.168.1.30,0,131,False,0,Low
8362,2026-08-20 11:01:06.990451,finance01,Failed Login,Connecticut,172.16.0.10,7,0,False,30,Medium
8363,2026-08-24 08:10:06.990451,developer01,Privilege Change,Chicago,192.168.1.30,0,0,False,30,Medium
8364,2026-08-18 20:21:06.990451,trader01,Failed Login,New York,172.16.0.10,8,0,False,40,Medium
8365,2026-08-21 08:12:06.990451,analyst01,Password Reset,New York,10.0.0.15,0,0,False,10,Low
8366,2026-08-17 11:14:06.990451,analyst01,Privilege Change,California,192.168.1.30,0,0,False,40,Medium
8367,2026-08-18 09:33:06.990451,employee01,Data Transfer,New York,192.168.1.30,0,3530,False,40,Medium
8368,2026-08-31 11:02:06.990451,employee02,Failed Login,New Jersey,172.16.0.10,3,0,False,20,Low
8369,2026-09-12 06:21:06.990451,analyst01,Failed Login,Texas,10.0.0.15,7,0,False,40,Medium
8370,2026-08-16 21:05:06.990451,employee02,Password Reset,New Jersey,10.0.0.25,0,0,False,10,Low
8371,2026-09-07 22:51:06.990451,trader01,Failed Login,London,172.16.0.10,6,0,False,40,Medium
8372,2026-08-29 12:29:06.990451,admin01,Failed Login,New Jersey,192.168.1.10,2,0,True,25,Low
8373,2026-09-12 21:20:06.990451,admin01,Successful Login,Connecticut,10.0.0.15,0,0,True,25,Low
8374,2026-08-22 00:18:06.990451,developer01,File Access,Connecticut,192.168.1.20,0,0,False,5,Low
8375,2026-09-14 14:35:06.990451,developer01,Password Reset,Texas,192.168.1.10,0,0,False,20,Low
8376,2026-08-18 15:08:06.990451,finance01,File Access,New York,10.0.0.25,0,0,False,5,Low
8377,2026-09-05 09:04:06.990451,analyst01,Privilege Change,New York,172.16.0.10,0,0,False,30,Medium
8378,2026-08-17 00:18:06.990451,developer01,Data Transfer,California,172.16.0.10,0,1410,False,35,Medium
8379,2026-09-04 07:07:06.990451,admin01,Failed Login,Connecticut,192.168.1.30,6,0,True,55,Medium
8380,2026-09-09 17:56:06.990451,employee03,Failed Login,New Jersey,192.168.1.10,7,0,False,30,Medium
8381,2026-09-07 22:29:06.990451,developer01,Privilege Change,Connecticut,192.168.1.30,0,0,False,30,Medium
8382,2026-08-22 04:47:06.990451,admin01,Password Reset,California,192.168.1.30,0,0,True,45,Medium
8383,2026-09-06 07:19:06.990451,developer01,Failed Login,Texas,10.0.0.15,2,0,False,10,Low
8384,2026-09-02 16:28:06.990451,developer01,File Access,New Jersey,10.0.0.25,0,0,False,5,Low
8385,2026-08-19 02:28:06.990451,trader01,Failed Login,London,10.0.0.25,4,0,False,30,Medium
8386,2026-08-22 16:31:06.990451,finance01,Failed Login,Texas,192.168.1.10,4,0,False,30,Medium
8387,2026-08-29 07:57:06.990451,analyst01,Password Reset,California,10.0.0.15,0,0,False,20,Low
8388,2026-09-07 13:46:06.990451,trader01,Privilege Change,London,10.0.0.25,0,0,False,40,Medium
8389,2026-09-04 13:00:06.990451,employee03,Failed Login,Connecticut,10.0.0.25,5,0,False,30,Medium
8390,2026-09-01 00:02:06.990451,developer01,Failed Login,Texas,192.168.1.30,6,0,False,40,Medium
8391,2026-09-02 08:37:06.990451,employee01,Password Reset,California,192.168.1.10,0,0,False,20,Low
8392,2026-09-01 02:08:06.990451,finance01,Password Reset,Connecticut,10.0.0.25,0,0,False,10,Low
8393,2026-08-28 05:33:06.990451,admin01,Password Reset,Chicago,10.0.0.15,0,0,True,35,Medium
8394,2026-09-10 18:28:06.990451,analyst01,File Access,California,10.0.0.25,0,0,False,15,Low
8395,2026-09-08 16:42:06.990451,analyst01,Successful Login,London,10.0.0.15,0,0,False,10,Low
8396,2026-08-16 18:44:06.990451,employee02,Data Transfer,New York,10.0.0.25,0,141,False,0,Low
8397,2026-08-31 21:07:06.990451,employee01,File Access,Chicago,172.16.0.10,0,0,False,5,Low
8398,2026-08-22 08:36:06.990451,employee03,Successful Login,Connecticut,10.0.0.25,0,0,False,0,Low
8399,2026-08-24 18:09:06.990451,employee01,Privilege Change,Chicago,10.0.0.25,0,0,False,30,Medium
8400,2026-09-03 14:57:06.990451,finance01,Privilege Change,Chicago,10.0.0.15,0,0,False,30,Medium
8401,2026-09-01 02:43:06.990451,admin01,Successful Login,Connecticut,192.168.1.30,0,0,True,25,Low
8402,2026-09-03 17:06:06.990451,developer01,Data Transfer,London,192.168.1.30,0,807,False,10,Low
8403,2026-09-12 23:35:06.990451,trader01,Privilege Change,London,10.0.0.25,0,0,False,40,Medium
8404,2026-09-01 10:04:06.990451,finance01,Failed Login,London,10.0.0.25,5,0,False,40,Medium
8405,2026-09-06 21:48:06.990451,finance01,Data Transfer,Chicago,172.16.0.10,0,3812,False,40,Medium
8406,2026-09-08 23:11:06.990451,admin01,Data Transfer,New York,192.168.1.10,0,3231,True,65,High
8407,2026-08-30 17:37:06.990451,analyst01,Data Transfer,New York,192.168.1.30,0,1842,False,25,Low
8408,2026-09-13 08:57:06.990451,finance01,Failed Login,California,10.0.0.15,9,0,False,50,Medium
8409,2026-08-31 17:45:06.990451,trader01,Password Reset,Chicago,192.168.1.20,0,0,False,10,Low
8410,2026-08-24 18:14:06.990451,analyst01,Privilege Change,New Jersey,10.0.0.25,0,0,False,30,Medium
8411,2026-08-31 22:51:06.990451,developer01,File Access,Connecticut,10.0.0.25,0,0,False,5,Low
8412,2026-08-27 22:40:06.990451,finance01,File Access,New York,172.16.0.10,0,0,False,5,Low
8413,2026-09-06 00:51:06.990451,employee01,Successful Login,New York,192.168.1.10,0,0,False,0,Low
8414,2026-09-03 03:27:06.990451,analyst01,Successful Login,Texas,172.16.0.10,0,0,False,10,Low
8415,2026-09-08 08:43:06.990451,finance01,File Access,Texas,192.168.1.10,0,0,False,15,Low
8416,2026-09-06 19:56:06.990451,employee01,File Access,California,172.16.0.10,0,0,False,15,Low
8417,2026-09-12 11:07:06.990451,employee02,Password Reset,Connecticut,192.168.1.20,0,0,False,10,Low
8418,2026-09-14 07:46:06.990451,employee02,Password Reset,Chicago,10.0.0.25,0,0,False,10,Low
8419,2026-08-29 17:49:06.990451,trader01,Failed Login,Texas,192.168.1.20,5,0,False,40,Medium
8420,2026-08-31 03:38:06.990451,analyst01,Successful Login,Connecticut,192.168.1.10,0,0,False,0,Low
8421,2026-08-28 23:12:06.990451,admin01,Failed Login,Chicago,172.16.0.10,3,0,True,45,Medium
8422,2026-09-03 21:43:06.990451,admin01,Successful Login,Texas,192.168.1.20,0,0,True,35,Medium
8423,2026-08-27 14:18:06.990451,trader01,Failed Login,London,192.168.1.30,7,0,False,40,Medium
8424,2026-08-29 13:41:06.990451,finance01,Password Reset,Chicago,172.16.0.10,0,0,False,10,Low
8425,2026-09-14 15:30:06.990451,admin01,Data Transfer,London,10.0.0.25,0,3962,True,75,High
8426,2026-08-16 13:34:06.990451,employee02,Privilege Change,New York,192.168.1.30,0,0,False,30,Medium
8427,2026-09-12 02:37:06.990451,employee03,Failed Login,Chicago,192.168.1.10,5,0,False,30,Medium
8428,2026-08-21 07:09:06.990451,employee01,Successful Login,Chicago,10.0.0.15,0,0,False,0,Low
8429,2026-09-05 07:05:06.990451,employee03,Successful Login,New York,192.168.1.10,0,0,False,0,Low
8430,2026-09-12 18:35:06.990451,employee01,Failed Login,New York,192.168.1.20,7,0,False,30,Medium
8431,2026-09-14 05:12:06.990451,employee03,Failed Login,Texas,10.0.0.15,2,0,False,10,Low
8432,2026-08-31 11:39:06.990451,employee03,Password Reset,London,192.168.1.30,0,0,False,20,Low
8433,2026-08-28 23:52:06.990451,finance01,Privilege Change,Texas,10.0.0.25,0,0,False,40,Medium
8434,2026-08-28 02:24:06.990451,employee03,Failed Login,California,10.0.0.25,4,0,False,30,Medium
8435,2026-09-10 07:30:06.990451,employee02,Password Reset,New Jersey,192.168.1.20,0,0,False,10,Low
8436,2026-09-01 20:12:06.990451,employee02,Failed Login,Connecticut,10.0.0.15,9,0,False,40,Medium
8437,2026-09-06 17:31:06.990451,analyst01,Password Reset,Texas,172.16.0.10,0,0,False,20,Low
8438,2026-08-27 23:08:06.990451,finance01,File Access,New Jersey,192.168.1.30,0,0,False,5,Low
8439,2026-08-18 01:14:06.990451,employee03,Successful Login,London,192.168.1.30,0,0,False,10,Low
8440,2026-09-10 16:05:06.990451,developer01,Failed Login,California,192.168.1.20,4,0,False,30,Medium
8441,2026-08-29 14:05:06.990451,admin01,File Access,California,192.168.1.20,0,0,True,40,Medium
8442,2026-08-23 15:30:06.990451,trader01,Data Transfer,Texas,172.16.0.10,0,1905,False,35,Medium
8443,2026-09-03 03:53:06.990451,analyst01,Password Reset,California,172.16.0.10,0,0,False,20,Low
8444,2026-09-13 18:36:06.990451,employee03,Successful Login,California,192.168.1.30,0,0,False,10,Low
8445,2026-08-18 18:14:06.990451,employee02,Failed Login,New Jersey,192.168.1.10,8,0,False,40,Medium
8446,2026-08-27 18:47:06.990451,finance01,File Access,New Jersey,10.0.0.25,0,0,False,5,Low
8447,2026-08-30 08:09:06.990451,trader01,Privilege Change,Chicago,172.16.0.10,0,0,False,30,Medium
8448,2026-08-31 08:03:06.990451,finance01,Failed Login,Texas,192.168.1.20,7,0,False,40,Medium
8449,2026-08-19 14:44:06.990451,finance01,Failed Login,Chicago,192.168.1.20,7,0,False,30,Medium
8450,2026-09-08 15:52:06.990451,employee02,Password Reset,New Jersey,10.0.0.25,0,0,False,10,Low
8451,2026-09-04 17:15:06.990451,employee02,Privilege Change,Chicago,192.168.1.30,0,0,False,30,Medium
8452,2026-09-06 14:42:06.990451,admin01,Failed Login,London,172.16.0.10,4,0,True,55,Medium
8453,2026-09-07 22:03:06.990451,admin01,Data Transfer,London,10.0.0.15,0,1647,True,60,High
8454,2026-08-29 12:38:06.990451,employee03,Password Reset,California,10.0.0.15,0,0,False,20,Low
8455,2026-09-04 06:08:06.990451,finance01,Password Reset,New Jersey,192.168.1.30,0,0,False,10,Low
8456,2026-08-15 21:34:06.990451,employee03,Privilege Change,New York,192.168.1.20,0,0,False,30,Medium
8457,2026-08-26 15:59:06.990451,employee01,Failed Login,London,10.0.0.15,7,0,False,40,Medium
8458,2026-08-29 16:40:06.990451,employee03,Successful Login,California,192.168.1.20,0,0,False,10,Low
8459,2026-08-27 05:20:06.990451,finance01,Password Reset,New York,10.0.0.15,0,0,False,10,Low
8460,2026-08-20 01:10:06.990451,analyst01,Failed Login,New Jersey,192.168.1.20,6,0,False,30,Medium
8461,2026-09-05 20:00:06.990451,developer01,Data Transfer,New York,192.168.1.20,0,1164,False,25,Low
8462,2026-08-23 01:27:06.990451,trader01,Successful Login,Chicago,10.0.0.15,0,0,False,0,Low
8463,2026-09-14 13:25:06.990451,employee01,File Access,New York,172.16.0.10,0,0,False,5,Low
8464,2026-09-02 14:54:06.990451,finance01,Data Transfer,New Jersey,192.168.1.10,0,870,False,0,Low
8465,2026-08-16 07:58:06.990451,employee03,Failed Login,London,10.0.0.15,8,0,False,50,Medium
8466,2026-08-30 16:28:06.990451,developer01,Successful Login,Chicago,10.0.0.15,0,0,False,0,Low
8467,2026-09-05 11:29:06.990451,trader01,File Access,Texas,192.168.1.20,0,0,False,15,Low
8468,2026-08-20 01:26:06.990451,employee01,File Access,New Jersey,192.168.1.20,0,0,False,5,Low
8469,2026-09-02 02:15:06.990451,admin01,Failed Login,London,192.168.1.30,8,0,True,75,High
8470,2026-09-03 19:13:06.990451,analyst01,File Access,New York,192.168.1.30,0,0,False,5,Low
8471,2026-09-04 00:34:06.990451,developer01,Data Transfer,California,172.16.0.10,0,4061,False,60,High
8472,2026-09-04 01:06:06.990451,employee03,Failed Login,New Jersey,10.0.0.15,3,0,False,20,Low
8473,2026-08-29 07:31:06.990451,employee01,Successful Login,New York,192.168.1.30,0,0,False,0,Low
8474,2026-08-18 00:16:06.990451,admin01,Failed Login,New Jersey,10.0.0.25,8,0,True,65,High
8475,2026-09-04 04:02:06.990451,employee03,Password Reset,Connecticut,192.168.1.10,0,0,False,10,Low
8476,2026-08-29 13:42:06.990451,employee02,File Access,Connecticut,172.16.0.10,0,0,False,5,Low
8477,2026-09-12 14:47:06.990451,admin01,Data Transfer,New Jersey,192.168.1.30,0,662,True,25,Low
8478,2026-09-12 18:56:06.990451,admin01,Password Reset,New Jersey,10.0.0.25,0,0,True,35,Medium
8479,2026-08-28 10:08:06.990451,analyst01,Failed Login,London,192.168.1.30,1,0,False,10,Low
8480,2026-08-22 17:07:06.990451,trader01,Data Transfer,California,10.0.0.25,0,2332,False,35,Medium
8481,2026-08-21 06:22:06.990451,trader01,Successful Login,California,192.168.1.30,0,0,False,10,Low
8482,2026-08-19 05:09:06.990451,analyst01,Data Transfer,London,192.168.1.30,0,2419,False,35,Medium
8483,2026-08-17 15:58:06.990451,finance01,File Access,Connecticut,172.16.0.10,0,0,False,5,Low
8484,2026-09-04 15:22:06.990451,admin01,Password Reset,Texas,10.0.0.25,0,0,True,45,Medium
8485,2026-08-23 15:22:06.990451,trader01,Privilege Change,California,192.168.1.10,0,0,False,40,Medium
8486,2026-08-23 15:54:06.990451,admin01,Successful Login,London,192.168.1.20,0,0,True,35,Medium
8487,2026-09-11 03:34:06.990451,analyst01,Password Reset,Texas,192.168.1.20,0,0,False,20,Low
8488,2026-09-01 03:44:06.990451,employee01,Successful Login,Connecticut,10.0.0.15,0,0,False,0,Low
8489,2026-08-21 23:34:06.990451,developer01,File Access,California,192.168.1.20,0,0,False,15,Low
8490,2026-08-31 10:31:06.990451,trader01,Privilege Change,Chicago,192.168.1.10,0,0,False,30,Medium
8491,2026-08-16 04:14:06.990451,employee03,Data Transfer,Connecticut,192.168.1.30,0,3629,False,40,Medium
8492,2026-08-16 21:51:06.990451,admin01,File Access,California,192.168.1.10,0,0,True,40,Medium
8493,2026-09-12 11:14:06.990451,employee01,Failed Login,California,172.16.0.10,2,0,False,10,Low
8494,2026-09-11 12:09:06.990451,employee02,File Access,New York,192.168.1.20,0,0,False,5,Low
8495,2026-09-04 04:29:06.990451,trader01,Password Reset,California,172.16.0.10,0,0,False,20,Low
8496,2026-08-29 20:54:06.990451,finance01,Failed Login,Connecticut,192.168.1.10,1,0,False,0,Low
8497,2026-09-11 11:30:06.990451,employee02,Privilege Change,New Jersey,192.168.1.10,0,0,False,30,Medium
8498,2026-09-01 23:09:06.990451,analyst01,Password Reset,London,192.168.1.30,0,0,False,20,Low
8499,2026-08-16 04:36:06.990451,employee01,Data Transfer,Chicago,192.168.1.10,0,356,False,0,Low
8500,2026-09-13 21:18:06.990451,employee02,Failed Login,Connecticut,172.16.0.10,8,0,False,40,Medium
8501,2026-08-21 03:50:06.990451,admin01,File Access,Chicago,192.168.1.10,0,0,True,30,Medium
8502,2026-08-16 08:57:06.990451,employee02,Privilege Change,New York,10.0.0.25,0,0,False,30,Medium
8503,2026-08-28 15:33:06.990451,employee03,Privilege Change,New York,10.0.0.15,0,0,False,30,Medium
